INDEX_ESTUDIANTE ,ESTRATO,EDAD,GENERO, DEMOGRAFIA SOCIO FAMILIAR,PROBLEMÁTICAS SOCIO FAMILIARES,ESTABILIDAD SOCIO-AFECTIVAS, LOS HÁBITOS DE ESTUDIO ,ESTILO DE APRENDIZAJE ,ESTRATEGIA DE APRENDIZAJE ,ESPACIO PERSONAL ,R ESTUDIO TRABAJO,R TIME ESTUDIO TRABAJO ,HABITOS PSICO-ACTIVOS 
2936,3,33,0,1,0.05872524967,0.06185909205,0,0.3462885888,0.4136439053,0,1,2.4,-0.2
2937,4,35,-1,1,0.06667283114,0.2509701555,0.02678571429,0.8740584177,0.12978615,1,1,1.5,0
2938,3,31,1,7,0.0786942178,0.1105022533,0.02678571429,0.7083847279,0.4685099425,0,1,1.5,0.3333333333
2939,1,18,1,7,0.2417212943,0.7940286079,0.01785714286,0.2271062898,0.3341587411,1,0,1.6,-0.1428571429
2940,3,23,0,7,0.7117281155,0.4744732092,0.03571428571,0.09983321928,0.9836887654,0,1,1.142857143,0.3333333333
2941,1,20,1,3,0.4476391283,0.5731094047,0.008928571429,0.3589944025,0.7455551445,0,1,3,0
2942,2,25,0,1,0.2172570323,0.4409065288,0.008928571429,0.7220045653,0.0362741544,0,0,2.4,0.125
2943,1,35,0,5,0.6776158282,0.9622031078,0.02678571429,0.4063972057,0.07423235545,0,1,0.75,0.125
2944,4,26,-1,3,0.4060824276,0.7370102328,0.02678571429,0.4130601149,0.2521560355,1,1,1,0
2945,1,17,1,2,0.2382590881,0.3187024953,0.008928571429,0.8129752487,0.8304755139,0,0,1.2,-0.5
2946,3,17,0,7,0.07282211789,0.4591293917,0.02678571429,0.288185236,0.7872915669,1,0,1.2,-0.3333333333
2947,5,19,1,2,0.2539378219,0.2550667249,0,0.3658736939,0.2121244186,1,1,1,0
2948,1,26,0,6,0.7871740105,0.346984716,0.01785714286,0.5386553161,0.9424647519,1,0,1.5,0.1111111111
2949,1,31,1,6,0.2385671957,0.9867283495,0.01785714286,0.424587069,0.2422435612,0,1,1.714285714,-0.3333333333
2950,3,27,1,7,0.6482803417,0.3149910568,0.01785714286,0.2354436801,0.7249768954,1,0,1.714285714,-0.25
2951,2,28,0,1,0.1464391047,0.1800749087,0.01785714286,0.4468046123,0.4532972151,1,1,1,0.1111111111
2952,5,33,-1,3,0.1863127216,0.4202954345,0,0.8382770574,0.7731303726,0,1,1,-0.1666666667
2953,1,29,1,6,0.3001252619,0.5429442879,0.02678571429,0.3624478168,0.5980025208,0,0,1.5,-0.2
2954,3,16,-1,4,0.2835727722,0.4340861315,0.008928571429,0.5828821069,0.5025488931,0,1,2,0
2955,3,30,0,1,0.6281827265,0.8817049668,0.008928571429,0.8307592135,0.7846702118,1,1,1.5,0.1111111111
2956,5,27,1,3,0.1286429442,0.5851018581,0.008928571429,0.594553288,0.2432927493,0,0,1.714285714,-0.5
2957,2,32,-1,4,0.9090359485,0.9633761413,0.03571428571,0.6713466259,0.7982196466,1,1,1,-0.125
2958,5,30,1,4,0.3905264035,0.1677794446,0,0.4014029895,0.3737314628,0,1,1,0.125
2959,1,18,-1,4,0.2500376771,0.9724795153,0,0.5082606448,0.2484594367,0,0,1.5,0
2960,5,24,-1,7,0.0687617952,0.7171552069,0.008928571429,0.05138951806,0.8659530736,1,0,0.8571428571,0.1
2961,4,17,-1,7,0.9817333023,0.8288805205,0.03571428571,0.8605838409,0.2653242267,1,1,1.5,-0.3333333333
2962,5,21,0,4,0.6380389483,0.6228978208,0.03571428571,0.6884977856,0.3172225169,1,0,0.75,-0.2
2963,1,34,0,1,0.02556148599,0.05762482014,0.008928571429,0.9921148525,0.2765876686,0,0,1.5,0.1111111111
2964,2,29,1,1,0.9441028055,0.01948312125,0.02678571429,0.7396859177,0.016125822,0,0,2.4,0
2965,5,32,-1,1,0.7167818899,0.1819302855,0.03571428571,0.9693932603,0.6065482491,0,0,1.714285714,0.2
2966,1,28,-1,5,0.8383142558,0.7916930753,0,0.6891960841,0.1784064741,0,1,1.5,0
2967,5,31,0,3,0.0108651793,0.8876599259,0.03571428571,0.7287539825,0.2330956975,1,0,1.6,-0.125
2968,4,25,-1,4,0.2621186083,0.6768663618,0.02678571429,0.2637255177,0.4683378125,0,1,1,-0.1666666667
2969,1,17,0,2,0.05782926861,0.1077510402,0.008928571429,0.9109298317,0.6535764016,0,0,0.8571428571,0
2970,3,27,1,6,0.6452019242,0.9395648589,0.01785714286,0.07330061003,0.8133869219,1,1,2,-0.5
2971,4,19,-1,5,0.741344067,0.05856354943,0,0.6619090994,0.9145242995,1,0,0.75,0
2972,4,27,1,7,0.2820233374,0.5118344791,0,0.8104106441,0.3238837195,1,1,3,0.125
2973,3,35,0,1,0.003521553366,0.4716626878,0.01785714286,0.1316574543,0.04352539961,0,1,3,0.125
2974,3,17,-1,6,0.2547963022,0.01369676711,0,0.8253231516,0.5807680808,1,1,1.6,-0.1428571429
2975,2,16,0,6,0.5271971662,0.3832675613,0.008928571429,0.6226541517,0.3295252602,0,1,1.2,-0.25
2976,4,20,0,1,0.4153317016,0.7339473512,0.03571428571,0.6991876573,0.3729729999,1,0,1,-0.2
2977,2,26,1,1,0.6496052074,0.9329570978,0.01785714286,0.0770731802,0.6864370129,1,0,1.6,-1
2978,2,22,-1,5,0.5963012028,0.6101726663,0.01785714286,0.6185753456,0.1057149532,0,1,1.6,-0.3333333333
2979,4,17,1,4,0.6184465569,0.4810775807,0.02678571429,0.158339401,0.1189992712,1,1,2,-0.3333333333
2980,3,19,0,6,0.2516585643,0.007917430489,0.01785714286,0.3149149526,0.0003807805841,1,0,1.714285714,0.5
2981,5,18,1,1,0.466602676,0.7628689616,0.03571428571,0.6275555769,0.6138831946,0,1,1,0.1111111111
2982,5,33,1,6,0.01776872131,0.7803044989,0.03571428571,0.828656714,0.03867404051,0,1,1,0
2983,2,35,1,7,0.7277079006,0.773222378,0,0.07015924996,0.4868471678,1,1,3,-0.1428571429
2984,5,16,-1,3,0.6172189235,0.6686675935,0.008928571429,0.7590928171,0.5254410748,0,1,3,0
2985,1,33,-1,3,0.90336327,0.1201742081,0.008928571429,0.559726959,0.821445661,0,0,2,-1
2986,1,24,0,1,0.2066717146,0.6688167138,0,0.194122755,0.5477373775,1,0,3,0.125
2987,5,27,1,2,0.3452513652,0.9330856418,0.01785714286,0.305075878,0.4889605037,1,0,2,-0.5
2988,4,22,-1,4,0.7931951964,0.9827080135,0.03571428571,0.5167878545,0.3681975066,0,1,1.714285714,-0.25
2989,2,34,-1,2,0.9624548428,0.282675881,0.01785714286,0.1990699777,0.8047468281,0,0,0.8571428571,-0.3333333333
2990,5,21,1,7,0.03937122416,0.6571969593,0.02678571429,0.4534033066,0.5189850346,0,0,0.75,0
2991,2,21,0,3,0.6959323044,0.9187750701,0,0.9425467056,0.9743658361,1,0,1.5,0.25
2992,3,21,-1,7,0.4596151432,0.8952545171,0,0.367248807,0.6532535063,1,0,2.4,0
2993,2,31,-1,5,0.9177761472,0.8963151751,0.008928571429,0.7586416071,0.5443719767,1,1,1,0
2994,1,34,-1,2,0.2263919398,0.3349360413,0.02678571429,0.07708188964,0.8932419049,0,1,1,1
2995,5,33,-1,3,0.07135933661,0.01353555879,0.02678571429,0.8299801777,0.3874771148,0,1,2.4,0
2996,2,26,-1,2,0.08761029601,0.7113003863,0.02678571429,0.6656249443,0.801339899,0,1,3,0
2997,4,20,1,2,0.8379331356,0.5858707788,0.02678571429,0.4065780467,0.7194380587,0,0,1.142857143,0
2998,4,29,0,4,0.01201959658,0.2395448065,0.02678571429,0.4734349,0.2405370637,0,1,0.75,-0.125
2999,4,27,0,4,0.6232068588,0.8161143134,0,0.953071094,0.02419866794,1,0,1,0
3000,1,17,-1,7,0.3789011234,0.636392055,0.008928571429,0.9913613898,0.315845283,1,0,0.8571428571,1
3001,2,32,0,3,0.04083744071,0.2721868836,0.01785714286,0.8716868709,0.9227272609,0,0,1,0
3002,1,28,1,2,0.7970869039,0.893149458,0.03571428571,0.7726689086,0.565154873,1,1,1.6,0.25
3003,3,21,-1,4,0.5248680053,0.8585381046,0.02678571429,0.8781431091,0.1871608812,0,0,1.714285714,0
3004,3,22,-1,7,0.9460823121,0.04914873319,0.02678571429,0.9957610627,0.347530049,0,0,1.714285714,1
3005,1,32,0,3,0.03564854955,0.2605967206,0.008928571429,0.3817730403,0.6122184624,0,1,2,0
3006,5,30,-1,6,0.3829149174,0.2191309596,0.02678571429,0.4915835213,0.4445186374,0,0,1,0
3007,4,34,0,5,0.6986833177,0.4828633209,0.03571428571,0.5733526214,0.006659740061,1,1,2,-0.1666666667
3008,2,21,0,3,0.7407573886,0.7926045362,0,0.08686577629,0.7153725649,0,1,1.714285714,0.3333333333
3009,5,17,1,2,0.9075956366,0.603684652,0.01785714286,0.9334479573,0.4645130543,1,0,1.5,-0.3333333333
3010,2,34,0,5,0.5822295429,0.9466877712,0,0.04542598522,0.9342497929,1,1,1.5,0.1
3011,1,33,1,2,0.06476911577,0.781312207,0.02678571429,0.6040849891,0.4839102497,0,1,1.333333333,0
3012,3,25,1,5,0.7687989574,0.6552414352,0.008928571429,0.3642239882,0.8749717992,1,1,1.5,0.125
3013,5,32,0,6,0.4693790917,0.3987570995,0.01785714286,0.3150215332,0.695066466,1,0,2.4,0
3014,2,27,1,2,0.2094732404,0.104366247,0.01785714286,0.2074930778,0.2195963429,1,1,1.2,0
3015,2,27,-1,6,0.4950088792,0.7958093574,0.008928571429,0.1051001549,0.5720128673,0,0,1.5,0
3016,5,31,0,2,0.3829872092,0.565119506,0.02678571429,0.9592761558,0.8581574037,0,1,1,0.2
3017,1,34,1,7,0.8397656225,0.5563681436,0,0.9456796659,0.7782999404,0,1,1.142857143,0
3018,4,27,1,4,0.9482846242,0.1655159301,0.03571428571,0.2195745623,0.7600262222,0,1,1,0.1
3019,3,27,-1,2,0.3520599003,0.7832845933,0.008928571429,0.05796217613,0.83757117,0,1,1.142857143,1
3020,5,30,-1,1,0.9130059213,0.8418010472,0.03571428571,0.6490031923,0.4584353741,0,1,1,0.5
3021,4,24,-1,1,0.4156550935,0.1709735495,0,0.4545000801,0.8375817579,0,1,3,0.2
3022,1,27,1,4,0.2980193988,0.8392917579,0.02678571429,0.3276221308,0.6591330088,0,1,1.6,-0.1
3023,3,21,0,1,0.6582666547,0.1822097603,0,0.2470123735,0.4421882503,1,1,1.5,-0.1428571429
3024,4,21,0,6,0.5812519331,0.1408032053,0,0.2911470106,0.9066230473,0,1,1,-0.25
3025,5,16,0,6,0.4783113025,0.9382620873,0,0.001962001747,0.7807310089,0,0,1.2,0.2
3026,3,20,0,2,0.7240383388,0.9002390961,0,0.05706600138,0.1961026936,1,1,1.5,0.1111111111
3027,3,34,1,6,0.5731612171,0.9636883052,0,0.8306239059,0.848107904,1,0,2,-0.1111111111
3028,3,35,1,3,0.5601400344,0.4841037606,0,0.2787271018,0.9695045101,0,1,1.714285714,0
3029,3,35,0,3,0.917612645,0.09594070999,0.01785714286,0.6444558345,0.0311109597,0,1,2,-0.1666666667
3030,1,32,-1,6,0.2780887132,0.817661631,0.01785714286,0.5509911659,0.877841566,1,1,1.333333333,0
3031,2,35,0,5,0.9607701785,0.3170186119,0.008928571429,0.7467009549,0.7860561835,1,1,2,-0.1
3032,3,25,1,4,0.6525628525,0.9977627248,0.008928571429,0.8297399499,0.811563863,1,1,1.142857143,0
3033,1,28,0,2,0.7700932713,0.1157260951,0.01785714286,0.5589013706,0.4475432291,0,0,2,-1
3034,1,25,0,6,0.3154580868,0.2828858469,0.008928571429,0.7719239247,0.01246773775,0,0,2.4,-0.5
3035,4,20,1,1,0.3992367476,0.1050031681,0.03571428571,0.1723627631,0.6258779708,1,1,3,0.125
3036,5,35,0,2,0.4218905586,0.6740126163,0,0.5148431518,0.08582991387,0,1,1.714285714,0
3037,4,19,-1,1,0.447208792,0.8440217764,0.01785714286,0.6799341498,0.7381881764,1,1,1,1
3038,5,24,0,1,0.5146803445,0.03820040964,0.02678571429,0.3142683404,0.6652189313,1,0,0.8571428571,0
3039,4,19,-1,4,0.02530552246,0.2283772459,0,0.9774795152,0.3618516207,1,0,0.8571428571,0.1666666667
3040,2,17,-1,5,0.661373009,0.6402083183,0.01785714286,0.9814899967,0.5645933877,0,1,1,0.1111111111
3041,5,22,-1,7,0.6796750672,0.9772368948,0.02678571429,0.2562209111,0.3542005724,1,0,2,-0.125
3042,1,25,-1,1,0.2034254447,0.6856627268,0.03571428571,0.9894718238,0.9369324692,0,0,2,-1
3043,3,20,1,6,0.1150066333,0.9615825962,0.008928571429,0.5502029423,0.9646049105,1,1,1.142857143,0
3044,2,17,1,1,0.8750325814,0.05081737995,0.02678571429,0.3573935863,0.1842329445,1,1,0.8571428571,0
3045,2,19,0,5,0.3218924142,0.6649285405,0.02678571429,0.005317557791,0.4983842435,1,0,1,-0.1428571429
3046,3,34,0,2,0.01080619833,0.3971282888,0,0.2297873362,0.8031032923,1,1,1.142857143,0.2
3047,3,22,-1,7,0.2794150621,0.4637129495,0.03571428571,0.5298620003,0.8603434079,0,1,1.2,-0.125
3048,5,25,0,3,0.9431129977,0.8211696903,0,0.3093648339,0.6606144259,1,0,2.4,-0.1428571429
3049,3,23,0,7,0.2473819116,0.6599270635,0.008928571429,0.9380835953,0.502232842,0,1,0.75,-0.1
3050,4,27,1,2,0.1016866652,0.6587738509,0.03571428571,0.7090396157,0.2681286313,1,1,1.5,0.1
3051,5,29,-1,6,0.6006497126,0.02880995975,0,0.8585696676,0.7756423649,1,0,0.75,-0.1666666667
3052,3,29,1,2,0.3648760344,0.9929757231,0.02678571429,0.1954815672,0.8325029401,1,1,2.4,-0.25
3053,1,35,-1,3,0.6218242236,0.779329582,0,0.5340191577,0.4116584892,1,1,1.5,0
3054,4,34,-1,5,0.702678683,0.364048151,0.008928571429,0.4000910815,0.3246987851,0,0,1,0.3333333333
3055,2,29,0,7,0.9483164679,0.2187892605,0,0.1576141778,0.1323417967,0,0,1,0
3056,2,30,-1,2,0.4100141963,0.5616601967,0.008928571429,0.1792108893,0.6101547736,0,1,3,0.1111111111
3057,3,19,1,4,0.8647056406,0.5037237373,0.01785714286,0.7779922123,0.1773737415,0,1,1,0
3058,3,20,1,6,0.302364033,0.7183989033,0.02678571429,0.5787428911,0.1623956221,1,0,1.714285714,-0.25
3059,4,23,1,1,0.1003876719,0.8201286504,0,0.7481839035,0.592123536,1,0,1.142857143,-0.25
3060,3,24,-1,5,0.1671742913,0.1043486899,0.008928571429,0.5735207341,0.8447324175,0,1,0.8571428571,0.125
3061,2,21,-1,1,0.6037400601,0.3242305274,0.03571428571,0.6166748204,0.3703065827,1,1,1.333333333,-1
3062,5,29,0,5,0.7998817869,0.53728835,0,0.04259503726,0.2424110829,1,0,3,-0.125
3063,3,21,0,1,0.1450505881,0.5820514522,0.03571428571,0.6682023402,0.234138293,1,0,1.5,0
3064,4,31,1,6,0.8540635167,0.5248822293,0.02678571429,0.05118002803,0.5914125093,0,1,1.714285714,0.3333333333
3065,2,21,-1,1,0.8881496122,0.9479311971,0.01785714286,0.6596095146,0.8355920611,1,0,1,0.125
3066,4,33,0,4,0.9863721227,0.6059239145,0.02678571429,0.04092881179,0.2469007465,0,1,1.2,0.2
3067,3,35,-1,4,0.9613452483,0.9292893147,0.008928571429,0.7880257328,0.2015896631,0,1,2,-0.1666666667
3068,3,27,1,4,0.8483358273,0.678524862,0.03571428571,0.6943623957,0.115033306,0,0,1,0
3069,5,17,1,2,0.8575508293,0.6919699885,0.02678571429,0.435177498,0.1605984013,1,1,0.75,0.25
3070,1,24,1,3,0.07286842729,0.8247946401,0.03571428571,0.1079640431,0.5218378958,0,1,2,0
3071,1,27,-1,3,0.3664523244,0.2966115822,0.008928571429,0.5974825007,0.474471163,1,0,2,-0.125
3072,4,35,-1,3,0.7119331866,0.5540682965,0.02678571429,0.1623304555,0.5818544087,1,0,0.75,0.125
3073,4,34,0,7,0.9626071942,0.3351011248,0.01785714286,0.2158427992,0.2631095334,0,1,1,0
3074,4,18,1,4,0.5260826017,0.8895179276,0.02678571429,0.1568822012,0.4613358969,0,0,0.8571428571,0
3075,1,18,0,3,0.7762799704,0.4051581483,0.02678571429,0.4252104827,0.7156912148,1,0,1,-0.3333333333
3076,1,25,1,1,0.01378302299,0.07482628409,0.02678571429,0.5303937563,0.694478586,0,0,2,0.5
3077,2,16,0,1,0.7017730572,0.35267488,0.02678571429,0.3498977117,0.8051995372,1,1,1.6,0
3078,5,32,-1,5,0.240128468,0.2466652631,0.02678571429,0.8257960979,0.329257892,1,0,0.8571428571,0
3079,2,34,-1,1,0.9535377285,0.6922160648,0,0.7584741867,0.8966106752,0,0,1.2,0
3080,5,19,-1,4,0.006729295514,0.4325506917,0.008928571429,0.5964958448,0.5592115054,0,0,1.5,0
3081,5,16,-1,4,0.6753678499,0.8370340804,0.03571428571,0.1785361215,0.5064995137,1,1,3,-0.5
3082,3,20,1,3,0.05758117041,0.0291498567,0.008928571429,0.1693855225,0.2805345869,1,1,1.5,-0.1428571429
3083,3,33,1,1,0.6137752381,0.2164300254,0.02678571429,0.9576211006,0.6355555315,0,1,1,-0.1
3084,4,22,-1,5,0.1843015872,0.1895906281,0.03571428571,0.6637012019,0.8261124848,0,0,0.75,0.25
3085,5,21,0,6,0.563883816,0.5000191661,0,0.9774336923,0.7674703097,0,0,1.5,0.2
3086,1,24,1,6,0.8573707545,0.6054228055,0,0.3612071518,0.8299620187,1,0,1,0
3087,3,16,0,3,0.3249015026,0.6895401049,0.01785714286,0.004062476876,0.8791577189,1,1,1,-0.1111111111
3088,5,18,0,1,0.4314030794,0.1746542096,0.03571428571,0.9875161221,0.6117150802,0,0,1,0.1666666667
3089,1,19,-1,3,0.4118442849,0.9677562708,0,0.9411143609,0.3189597323,1,1,2,0.1111111111
3090,3,17,0,4,0.8498607367,0.276138848,0.02678571429,0.1117268339,0.7203534871,1,1,1,-0.25
3091,2,31,-1,4,0.2694906829,0.8335901095,0.008928571429,0.9841407052,0.721414834,1,0,2.4,1
3092,1,24,1,3,0.8902244945,0.4563227561,0,0.2263921156,0.9028735339,1,1,2.4,-0.5
3093,2,33,0,3,0.3416936762,0.1101294177,0,0.02623520899,0.8887358988,0,0,1.333333333,0
3094,5,23,1,4,0.3610631981,0.5201166075,0,0.01591039612,0.06477074,0,1,0.8571428571,0
3095,1,27,0,5,0.04171854114,0.02915260285,0.01785714286,0.7934718873,0.7891495739,0,0,3,-0.2
3096,1,17,0,6,0.7886684192,0.4060051358,0.03571428571,0.3519239591,0.04741750898,1,1,1.142857143,-0.5
3097,3,32,1,6,0.5341146033,0.3983148534,0.008928571429,0.4865226425,0.1188532649,1,1,1,0.3333333333
3098,5,22,1,1,0.2482942304,0.02833221627,0.008928571429,0.0217490503,0.7791614244,0,0,1.5,0.1666666667
3099,2,22,0,6,0.7220632455,0.2054678175,0.03571428571,0.04732880713,0.7250881739,1,0,1.333333333,0.1666666667
3100,5,16,0,1,0.3232940395,0.05830976629,0,0.5621693594,0.5632738113,1,1,2.4,0.1428571429
3101,1,34,0,7,0.9918313866,0.2534811025,0.02678571429,0.1674445405,0.1796214551,1,1,2,-0.1666666667
3102,4,31,1,3,0.1686743692,0.5703495972,0.008928571429,0.657384092,0.6820811621,1,1,3,0
3103,1,18,1,7,0.01294315408,0.1274949649,0.02678571429,0.4023560435,0.8710664493,0,0,0.75,-0.1
3104,5,23,1,7,0.2522695941,0.6418507112,0.03571428571,0.7971804299,0.8424409627,0,0,0.8571428571,0.1
3105,5,25,0,7,0.2533731401,0.03823624264,0.03571428571,0.08280487884,0.7066112151,1,0,1.714285714,0
3106,5,28,1,7,0.2197309997,0.512004423,0.01785714286,0.5695346071,0.2172804072,1,1,2.4,0
3107,1,24,-1,3,0.2272530222,0.657726687,0.02678571429,0.4333854582,0.293911102,0,0,1.6,0.1428571429
3108,2,17,-1,7,0.136046105,0.2872931191,0.008928571429,0.4802517955,0.3896782488,0,0,1.2,0.1666666667
3109,1,35,-1,1,0.8414342878,0.7496293843,0.03571428571,0.4682984797,0.8365458857,1,1,1,0.3333333333
3110,1,31,1,2,0.9879605499,0.5463230114,0,0.3097214152,0.5527876022,1,1,2.4,-0.2
3111,1,32,0,4,0.3992998085,0.2122180635,0,0.8663469895,0.805332796,1,1,1.142857143,0
3112,1,28,1,1,0.1644426834,0.5219824813,0,0.1015539184,0.01799830752,1,1,2,-0.2
3113,2,34,1,4,0.8173836851,0.5984903841,0,0.398665286,0.2360910092,1,0,1.333333333,0.1428571429
3114,3,32,1,4,0.776560499,0.911571237,0.02678571429,0.1573189388,0.8267218358,0,1,1.142857143,-0.3333333333
3115,3,32,0,5,0.7339273253,0.490634174,0.03571428571,0.3442463865,0.6047069508,0,0,1.333333333,0
3116,5,20,1,1,0.2285598944,0.23179161,0.01785714286,0.2227347068,0.9240279757,0,1,1.5,-0.25
3117,3,17,0,4,0.369137945,0.5046182266,0.02678571429,0.1654353123,0.104468179,1,1,1,0.125
3118,5,22,-1,2,0.7376420701,0.05099315176,0,0.08975620174,0.5454195618,1,0,2,-0.2
3119,4,24,0,6,0.02465912693,0.6392207885,0.008928571429,0.9979073786,0.6199068854,1,1,1,-0.1428571429
3120,2,22,1,1,0.3344147688,0.310857337,0.01785714286,0.4117356803,0.7860296664,0,1,0.75,-0.1111111111
3121,2,21,-1,1,0.8840289979,0.1008053547,0,0.9413565122,0.1864841327,1,0,1,0.5
3122,4,30,-1,3,0.8070870095,0.3182123119,0.01785714286,0.8002269647,0.5935619922,0,1,2.4,0
3123,5,27,1,2,0.555477017,0.3034549688,0.008928571429,0.9066534565,0.5363932299,0,1,0.75,0
3124,1,16,-1,7,0.6124172651,0.2286691348,0,0.5164841252,0.9658510647,1,1,0.8571428571,-0.2
3125,4,23,0,2,0.4514588626,0.1209112582,0.02678571429,0.8054500713,0.8569796457,1,1,1,0.1
3126,1,26,0,2,0.7318123055,0.9504334811,0,0.9220583345,0.9888405948,1,1,1.333333333,0.1
3127,1,34,1,3,0.3533928227,0.5437339342,0.008928571429,0.06632990994,0.8885525767,0,1,2,0
3128,2,17,1,6,0.05278435309,0.2215101879,0.02678571429,0.5542859758,0.5532984334,0,0,1.5,0.125
3129,3,31,0,7,0.2020502157,0.04817576794,0,0.9692382106,0.3308666201,0,1,1.2,-0.3333333333
3130,4,23,-1,2,0.08955915502,0.1184963293,0,0.3464258514,0.4053003943,1,0,1,0
3131,2,33,0,6,0.4802586877,0.3228114174,0.03571428571,0.7330439513,0.439817189,0,1,0.75,0.1111111111
3132,1,29,1,6,0.6917152614,0.7615406192,0.02678571429,0.3306583075,0.367404734,1,1,1,-0.3333333333
3133,2,30,1,2,0.3206639552,0.6196886187,0.02678571429,0.03004231351,0.01483652995,0,1,1.2,0.125
3134,2,33,0,4,0.03042361443,0.4184962463,0.03571428571,0.7163925411,0.5998520391,0,1,1,0.1111111111
3135,3,27,1,4,0.3423016303,0.2277933647,0.008928571429,0.9807273977,0.3993869804,1,0,1.5,0.25
3136,3,35,-1,7,0.2866268729,0.3718518711,0.01785714286,0.7070047207,0.1237905664,0,1,1.142857143,0
3137,2,27,-1,7,0.9700699132,0.2214087364,0.01785714286,0.2813497305,0.9474867306,0,0,0.75,0.1
3138,5,34,0,2,0.5171979463,0.6941024705,0.03571428571,0.8452881643,0.2055448158,1,1,1,0
3139,1,18,0,3,0.7546563728,0.2623552405,0,0.9991023242,0.8134138896,1,1,1.714285714,-0.25
3140,4,34,-1,4,0.5509757079,0.7396101707,0.02678571429,0.2109506739,0.7907926459,0,0,1.6,0.1111111111
3141,2,20,1,1,0.7302207175,0.3653530114,0.02678571429,0.5330997415,0.174025867,0,0,1.5,0
3142,5,25,1,7,0.1081934652,0.5718669252,0,0.9412342171,0.9030453018,1,1,1.714285714,-0.3333333333
3143,1,34,1,1,0.725709383,0.9364459677,0.03571428571,0.06585733806,0.7272976215,0,1,1.142857143,-0.25
3144,1,32,0,2,0.7701691594,0.4319459466,0.01785714286,0.426319968,0.6892607619,0,1,1.714285714,0
3145,1,33,1,3,0.4949926177,0.3165511343,0.008928571429,0.536340738,0.7698829045,1,0,1.6,0.125
3146,5,29,-1,3,0.8115670183,0.5537315243,0,0.1221589828,0.748366686,1,1,1.333333333,0.3333333333
3147,1,33,0,5,0.6223568352,0.4910938607,0,0.2528184446,0.4432811301,1,0,2,0
3148,5,27,1,6,0.08979524868,0.3405352341,0.02678571429,0.3116475447,0.141900977,1,1,1.2,-0.25
3149,5,21,1,4,0.07392159657,0.5320892492,0,0.9670617171,0.06445913828,0,1,2,-1
3150,1,22,-1,3,0.2442748161,0.94160581,0,0.7769363073,0.4202464218,1,0,1.2,0
3151,1,33,-1,5,0.5423176154,0.9250324541,0.008928571429,0.7706246658,0.3938232036,1,0,1.5,-1
3152,2,16,1,1,0.9558764348,0.2708584087,0.03571428571,0.2767882498,0.4477693918,0,0,1,0.25
3153,4,28,-1,4,0.02087661915,0.8880422021,0.01785714286,0.00310356621,0.4219261449,0,0,3,-0.2
3154,5,26,1,1,0.2516291163,0.268300967,0.01785714286,0.8683207252,0.354670736,1,1,2,-0.1111111111
3155,5,16,0,5,0.3534318004,0.5377153142,0.01785714286,0.4198959038,0.816264292,1,0,1,0
3156,5,24,1,4,0.09408026295,0.8509101006,0.02678571429,0.496594522,0.6459971458,0,0,1.714285714,-0.5
3157,4,20,1,3,0.4547765178,0.702320527,0.03571428571,0.82590628,0.7103868177,1,1,1.2,0
3158,2,32,-1,1,0.2850344537,0.2772698529,0.03571428571,0.2821405373,0.1568965332,1,1,2,-0.1
3159,2,35,-1,5,0.9624141187,0.9698902526,0.01785714286,0.8991064392,0.548091288,0,1,1.142857143,0
3160,3,19,0,7,0.04079557233,0.1616737763,0.02678571429,0.5588006954,0.9400540512,0,0,1.142857143,-1
3161,5,25,1,3,0.8493705591,0.3124346011,0.03571428571,0.8954508154,0.3338805651,1,1,2,-0.1
3162,3,29,0,6,0.1958321586,0.8305173447,0.008928571429,0.8047495498,0.3229224501,1,0,3,-1
3163,5,30,0,6,0.9468210743,0.2082554535,0,0.7203541158,0.864645382,0,0,2.4,0.2
3164,5,32,1,3,0.5837096503,0.1879630814,0.03571428571,0.1301654844,0.7798349252,1,0,1.714285714,0
3165,4,29,1,2,0.9497671031,0.4369055659,0.008928571429,0.5821045009,0.4136281869,1,0,1,0
3166,5,30,-1,4,0.682282867,0.4297089622,0.01785714286,0.2570273782,0.1627124217,1,0,0.8571428571,0.125
3167,2,32,0,7,0.72402909,0.7248209336,0,0.2039423755,0.3524069356,0,1,1.6,0.1666666667
3168,2,24,0,6,0.532998661,0.3532714794,0.02678571429,0.8805880984,0.4435789916,0,1,2.4,0
3169,1,27,-1,4,0.1228088245,0.7375284612,0.008928571429,0.693182264,0.3855755241,1,1,1.5,0
3170,1,20,-1,3,0.4245689391,0.309919854,0.008928571429,0.7282570262,0.8965772404,0,0,2.4,1
3171,4,35,0,2,0.9398104772,0.8444511696,0.01785714286,0.4611680237,0.35102972,0,1,1.2,0.2
3172,1,27,0,2,0.02646975944,0.03606056885,0.03571428571,0.4293276024,0.5251094892,0,1,1.5,0.5
3173,3,25,-1,7,0.5665566313,0.9069202571,0.008928571429,0.6048856872,0.9307094777,0,1,1.333333333,-0.3333333333
3174,2,16,1,6,0.9592996382,0.308630445,0.01785714286,0.7369978356,0.1939701796,0,0,1,0.25
3175,1,32,-1,6,0.7366330395,0.5756652595,0.02678571429,0.4319348059,0.5060860955,1,1,1,0.3333333333
3176,4,24,0,2,0.07297020829,0.06745629767,0.01785714286,0.5706193925,0.01410696973,0,0,1,0.1111111111
3177,2,29,0,6,0.8910593121,0.231761521,0.01785714286,0.1018846926,0.7727835611,1,0,1.333333333,0
